Drug_A,Drug_B,Cell_Line,Score,Label
24958200,387447,CAOV3,-21.75172342,0
24958200,387447,COLO320DM,-15.15826099,0
24958200,387447,ES2,-19.95916294,0
24958200,387447,HT144,-153.9406707,0
24958200,387447,HT29,-17.70952785,0
24958200,387447,LNCAP,-151.2309129,0
24958200,387447,MSTO,36.17946125,1
24958200,387447,NCIH1650,-20.68081601,0
24958200,387447,NCIH23,-4.951219182,0
24958200,387447,NCIH520,-32.43348826,0
24958200,387447,OV90,-4.576218374,0
24958200,387447,PA1,-13.10386888,0
24958200,387447,RPMI7951,-12.09441404,0
24958200,387447,SKMEL30,-1.857247564,0
24958200,387447,SKMES1,-13.01422677,0
24958200,387447,SW837,-154.4375722,0
24958200,387447,T47D,-11.2295534,0
24958200,387447,UACC62,-3.583516463,0
24958200,387447,VCAP,-8.953781546,0
24958200,3062316,A2780,65.13695999,1
24958200,3062316,A375,31.83880147,1
24958200,3062316,EFM192B,33.78313972,1
24958200,3062316,ES2,-4.520860306,0
24958200,3062316,HCT116,-4.725566271,0
24958200,3062316,HT144,-38.13791476,0
24958200,3062316,LOVO,34.29853174,1
24958200,3062316,MSTO,90.80406156,1
24958200,3062316,NCIH1650,30.81865626,1
24958200,3062316,NCIH2122,-48.85307597,0
24958200,3062316,NCIH520,55.17163732,1
24958200,3062316,OCUBM,-8.176941601,0
24958200,3062316,OV90,-5.875722896,0
24958200,3062316,OVCAR3,77.7320836,1
24958200,3062316,SKMEL30,-23.27005194,0
24958200,3062316,SKOV3,-5.519415336,0
24958200,3062316,SW620,37.05633783,1
24958200,3062316,T47D,-15.38395731,0
24958200,5288382,A2058,33.02572565,1
24958200,5288382,A375,-23.72864256,0
24958200,5288382,CAOV3,-11.24477168,0
24958200,5288382,ES2,-1.21475759,0
24958200,5288382,HT144,-192.3795413,0
24958200,5288382,HT29,-1.834416092,0
24958200,5288382,LNCAP,-146.8610115,0
24958200,5288382,LOVO,-17.26781172,0
24958200,5288382,MSTO,-9.004330625,0
24958200,5288382,NCIH23,-14.19073386,0
24958200,5288382,OV90,-6.191225867,0
24958200,5288382,OVCAR3,57.85094584,1
24958200,5288382,RKO,-2.771483432,0
24958200,5288382,RPMI7951,-2.867792917,0
24958200,5288382,SKOV3,-6.642267796,0
24958200,5288382,SW837,-159.2956556,0
24958200,5288382,T47D,-21.71288315,0
24958200,5288382,UACC62,-15.75738636,0
24958200,5288382,ZR751,-11.93602233,0
24958200,9826528,A2780,34.58357927,1
24958200,9826528,A375,-0.773642645,0
24958200,9826528,A427,-10.84520718,0
24958200,9826528,ES2,-2.109087215,0
24958200,9826528,HT29,-2.484578446,0
24958200,9826528,KPL1,-2.592169102,0
24958200,9826528,LNCAP,-17.88288846,0
24958200,9826528,LOVO,-2.84261468,0
24958200,9826528,NCIH1650,-10.39191062,0
24958200,9826528,NCIH23,-2.839496171,0
24958200,9826528,NCIH520,-8.926643991,0
24958200,9826528,OV90,-9.756052268,0
24958200,9826528,OVCAR3,39.79809095,1
24958200,9826528,RPMI7951,-3.086341349,0
24958200,9826528,SKMEL30,-3.423256687,0
24958200,9826528,SKMES1,-18.76747563,0
24958200,9826528,SKOV3,-0.068983146,0
24958200,9826528,T47D,-8.539766165,0
24958200,9826528,UACC62,-14.9478733,0
24958200,9887053,A375,-13.12403416,0
24958200,9887053,A427,-12.08454218,0
24958200,9887053,CAOV3,-10.69339306,0
24958200,9887053,DLD1,-9.479845917,0
24958200,9887053,EFM192B,-0.953767123,0
24958200,9887053,ES2,-11.94318529,0
24958200,9887053,HT144,-12.90403791,0
24958200,9887053,HT29,-2.333874771,0
24958200,9887053,KPL1,-1.074116006,0
24958200,9887053,LOVO,-17.71637215,0
24958200,9887053,MDAMB436,-7.027663041,0
24958200,9887053,MSTO,-4.0413467,0
24958200,9887053,NCIH1650,-6.860174398,0
24958200,9887053,NCIH23,-15.55740914,0
24958200,9887053,NCIH460,-14.30528425,0
24958200,9887053,OV90,-24.31968963,0
24958200,9887053,PA1,-15.34818908,0
24958200,9887053,RKO,-6.000053455,0
24958200,9887053,RPMI7951,-26.16793285,0
24958200,9887053,SKMES1,-5.896323264,0
24958200,9887053,SW837,-1.208760378,0
24958200,9887053,T47D,-8.252042083,0
24958200,9887053,UACC62,-22.61040291,0
24958200,9887053,ZR751,-6.541435796,0
24958200,11520894,A375,43.98027013,1
24958200,11520894,A427,33.2012221,1
24958200,11520894,CAOV3,-3.446107071,0
24958200,11520894,EFM192B,57.06478373,1
24958200,11520894,HT29,31.83647965,1
24958200,11520894,KPL1,34.34160551,1
24958200,11520894,MSTO,-6.994062215,0
24958200,11520894,OCUBM,32.87484824,1
24958200,11520894,OVCAR3,47.26739906,1
24958200,11520894,RKO,33.37876583,1
24958200,11520894,T47D,34.45598785,1
24958200,11520894,UWB1289BRCA1,-11.84156204,0
24958200,11520894,VCAP,34.69813515,1
24958200,11960529,A2058,-21.70958503,0
24958200,11960529,A2780,-15.06682657,0
24958200,11960529,A375,-20.25680346,0
24958200,11960529,A427,-9.721448898,0
24958200,11960529,CAOV3,-44.05137957,0
24958200,11960529,DLD1,-1.507111972,0
24958200,11960529,EFM192B,-10.42305878,0
24958200,11960529,ES2,-6.552240007,0
24958200,11960529,HCT116,-2.968479833,0
24958200,11960529,HT144,-27.39012608,0
24958200,11960529,KPL1,-2.919967535,0
24958200,11960529,LNCAP,-50.21620144,0
24958200,11960529,LOVO,-10.49160317,0
24958200,11960529,MDAMB436,-3.415619053,0
24958200,11960529,MSTO,-10.98094925,0
24958200,11960529,NCIH1650,-15.65087664,0
24958200,11960529,NCIH2122,-3.193496465,0
24958200,11960529,NCIH23,-8.993707413,0
24958200,11960529,NCIH460,-13.33376737,0
24958200,11960529,NCIH520,-8.596830872,0
24958200,11960529,PA1,-0.29372278,0
24958200,11960529,RKO,-6.944775833,0
24958200,11960529,RPMI7951,-2.146500877,0
24958200,11960529,SKMEL30,-3.059967541,0
24958200,11960529,SKMES1,-6.998019041,0
24958200,11960529,SW620,-4.818807467,0
24958200,11960529,SW837,-60.44111464,0
24958200,11960529,T47D,-0.198489483,0
24958200,11960529,UACC62,-14.40390946,0
24958200,11960529,VCAP,-3.481466676,0
24958200,11960529,ZR751,-18.81288319,0
24958200,11977753,A375,45.06314429,1
24958200,11977753,CAOV3,-2.520259996,0
24958200,11977753,LNCAP,67.3045457,1
24958200,11977753,NCIH23,-4.527918302,0
24958200,11977753,NCIH460,31.66413676,1
24958200,11977753,T47D,110.1087282,1
24958200,16224745,A2058,59.71957345,1
24958200,16224745,A375,33.35963122,1
24958200,16224745,A427,-4.503186209,0
24958200,16224745,EFM192B,-4.385680689,0
24958200,16224745,ES2,-36.85975688,0
24958200,16224745,LNCAP,-12.09874647,0
24958200,16224745,LOVO,-10.47546151,0
24958200,16224745,NCIH1650,-7.483973823,0
24958200,16224745,NCIH2122,-13.43811325,0
24958200,16224745,NCIH23,-4.724629616,0
24958200,16224745,OCUBM,58.41661815,1
24958200,16224745,OVCAR3,61.02779635,1
24958200,16224745,RPMI7951,-6.406523712,0
24958200,16224745,SKMES1,-1.742250597,0
24958200,16224745,SW837,-11.45302592,0
24958200,16224745,T47D,-14.81381286,0
24958200,16224745,UWB1289,-14.42853377,0
24958200,16224745,UWB1289BRCA1,-30.14515,0
24958200,24964624,A2058,49.61826057,1
24958200,24964624,ES2,-0.143089336,0
24958200,24964624,KPL1,45.91860721,1
24958200,24964624,LNCAP,-1.151403425,0
24958200,24964624,NCIH2122,58.42670092,1
24958200,24964624,NCIH460,34.08631299,1
24958200,24964624,OCUBM,34.60286701,1
24958200,24964624,PA1,70.6119109,1
24958200,24964624,RKO,69.39351261,1
24958200,24964624,SW620,36.54412001,1
24958200,24964624,SW837,33.26789276,1
24958200,46926350,A2058,-3.324391676,0
24958200,46926350,A375,-12.75710589,0
24958200,46926350,A427,-5.512367032,0
24958200,46926350,CAOV3,-6.287873725,0
24958200,46926350,COLO320DM,-15.08825334,0
24958200,46926350,DLD1,-9.242275932,0
24958200,46926350,EFM192B,-13.26642816,0
24958200,46926350,ES2,-18.76921564,0
24958200,46926350,HCT116,-8.47155097,0
24958200,46926350,HT144,-6.752588361,0
24958200,46926350,HT29,-5.784939593,0
24958200,46926350,LNCAP,-1.870128722,0
24958200,46926350,LOVO,-12.53597676,0
24958200,46926350,MSTO,-2.555738146,0
24958200,46926350,NCIH23,-12.95214228,0
24958200,46926350,NCIH520,-11.57183416,0
24958200,46926350,OCUBM,-0.463980033,0
24958200,46926350,OV90,-19.65876003,0
24958200,46926350,PA1,-7.550272929,0
24958200,46926350,RPMI7951,-1.430816669,0
24958200,46926350,SKMEL30,-6.960430131,0
24958200,46926350,SW620,-6.138001231,0
24958200,46926350,SW837,-18.83432402,0
24958200,46926350,T47D,-28.79779446,0
24958200,46926350,UACC62,-0.104040789,0
24958200,46926350,UWB1289,-9.257661335,0
24958200,46926350,UWB1289BRCA1,-2.3584204,0
24964624,60700,A427,31.93715244,1
24964624,60700,EFM192B,-4.25075032,0
24964624,60700,HCT116,32.57503221,1
24964624,60700,KPL1,52.12661745,1
24964624,60700,LNCAP,-201.1613889,0
24964624,60700,NCIH520,33.89400746,1
24964624,60700,OV90,33.98540792,1
24964624,60700,OVCAR3,-1.81823831,0
24964624,60700,RKO,37.06036715,1
24964624,60700,SW837,33.06138247,1
24964624,60700,UWB1289,-0.549408022,0
24964624,60700,VCAP,30.99670532,1
24964624,60700,ZR751,31.52488246,1
24964624,104842,A375,45.8996785,1
24964624,104842,CAOV3,42.78067507,1
24964624,104842,EFM192B,-0.287441677,0
24964624,104842,HT144,44.70688808,1
24964624,104842,KPL1,53.37997312,1
24964624,104842,RKO,42.49491349,1
24964624,104842,T47D,53.95219497,1
24964624,104842,UACC62,35.03718369,1
24964624,176870,A2780,36.05292457,1
24964624,176870,CAOV3,32.50004987,1
24964624,176870,DLD1,55.24974748,1
24964624,176870,ES2,-7.060780947,0
24964624,176870,HT29,44.43340781,1
24964624,176870,KPL1,56.0780394,1
24964624,176870,LOVO,32.11986629,1
24964624,176870,MSTO,66.78584124,1
24964624,176870,NCIH1650,41.98183592,1
24964624,176870,NCIH2122,66.62353806,1
24964624,176870,OVCAR3,44.75582631,1
24964624,176870,SKMES1,55.93520513,1
24964624,176870,SKOV3,58.80524209,1
24964624,176870,SW620,-2.159067819,0
24964624,176870,SW837,89.3189494,1
24964624,176870,T47D,-3.958176299,0
24964624,176870,UACC62,38.33333565,1
24964624,176870,UWB1289,62.739321,1
24964624,176870,UWB1289BRCA1,52.41325453,1
24964624,176870,ZR751,51.87789229,1
24964624,216239,EFM192B,-9.054622087,0
24964624,216239,HCT116,30.04669652,1
24964624,216239,LNCAP,-1.506842154,0
24964624,216239,MSTO,-5.999380895,0
24964624,216239,OVCAR3,-12.53227498,0
24964624,216239,ZR751,-9.844146023,0
24964624,387447,A2058,-0.385856976,0
24964624,387447,A427,-0.942062624,0
24964624,387447,COLO320DM,-26.47411986,0
24964624,387447,EFM192B,-25.80877958,0
24964624,387447,ES2,-2.450428918,0
24964624,387447,HT144,-7.716251199,0
24964624,387447,HT29,-24.83132752,0
24964624,387447,MDAMB436,-16.37034622,0
24964624,387447,MSTO,64.83379718,1
24964624,387447,NCIH1650,-18.08187321,0
24964624,387447,NCIH23,-4.261548093,0
24964624,387447,NCIH520,-32.57259499,0
24964624,387447,OCUBM,-15.50090224,0
24964624,387447,OV90,-21.56278244,0
24964624,387447,OVCAR3,-19.64009397,0
24964624,387447,RPMI7951,-16.10889897,0
24964624,387447,SKMEL30,-0.616849632,0
24964624,387447,SKMES1,-12.31546068,0
24964624,387447,T47D,-10.6691753,0
24964624,387447,UACC62,-17.88266052,0
24964624,387447,UWB1289,-30.21339624,0
24964624,387447,VCAP,-13.71988607,0
24964624,387447,ZR751,-11.98836512,0
24964624,3062316,A2058,89.36773897,1
24964624,3062316,A2780,112.0310331,1
24964624,3062316,A375,74.12786525,1
24964624,3062316,A427,32.03986248,1
24964624,3062316,DLD1,53.19373088,1
24964624,3062316,HCT116,41.31261768,1
24964624,3062316,HT29,92.67634771,1
24964624,3062316,LNCAP,34.47084272,1
24964624,3062316,LOVO,58.9528984,1
24964624,3062316,MDAMB436,46.42935527,1
24964624,3062316,MSTO,88.33317664,1
24964624,3062316,NCIH1650,79.33795464,1
24964624,3062316,NCIH2122,62.33808977,1
24964624,3062316,NCIH23,38.73707855,1
24964624,3062316,NCIH460,52.99748664,1
24964624,3062316,NCIH520,60.18384285,1
24964624,3062316,OV90,58.60538753,1
24964624,3062316,OVCAR3,66.16723317,1
24964624,3062316,RKO,80.05392223,1
24964624,3062316,SKMEL30,-1.667679652,0
24964624,3062316,SKMES1,40.56600647,1
24964624,3062316,SKOV3,33.25620059,1
24964624,3062316,SW620,43.8597303,1
24964624,3062316,SW837,72.99388724,1
24964624,3062316,UACC62,55.61194107,1
24964624,3062316,UWB1289BRCA1,-0.197695234,0
24964624,5288382,A2780,41.57486072,1
24964624,5288382,EFM192B,-39.28309317,0
24964624,5288382,LOVO,-9.939653471,0
24964624,5288382,MSTO,-23.86586022,0
24964624,5288382,NCIH23,-0.12464385,0
24964624,5288382,NCIH520,-23.0962683,0
24964624,5288382,OV90,-4.240352032,0
24964624,5288382,OVCAR3,-26.30605614,0
24964624,5288382,RPMI7951,-6.624576626,0
24964624,5288382,T47D,-5.361513501,0
24964624,5288382,UWB1289,-18.66644822,0
24964624,5288382,UWB1289BRCA1,-5.563222549,0
24964624,5288382,VCAP,-5.151226471,0
24964624,9826528,A2058,45.15288676,1
24964624,9826528,A2780,81.99827512,1
24964624,9826528,A427,43.39414118,1
24964624,9826528,CAOV3,68.54531014,1
24964624,9826528,COLO320DM,-1.434498425,0
24964624,9826528,DLD1,36.72904523,1
24964624,9826528,EFM192B,-5.184323041,0
24964624,9826528,HCT116,38.16283319,1
24964624,9826528,HT29,40.04670144,1
24964624,9826528,KPL1,51.11354744,1
24964624,9826528,LOVO,40.30703362,1
24964624,9826528,MSTO,-9.942050809,0
24964624,9826528,NCIH1650,-0.959110819,0
24964624,9826528,NCIH2122,54.43648537,1
24964624,9826528,NCIH460,65.94852535,1
24964624,9826528,NCIH520,-2.174767077,0
24964624,9826528,OCUBM,-4.661767125,0
24964624,9826528,OVCAR3,34.11987924,1
24964624,9826528,PA1,36.46015222,1
24964624,9826528,RKO,33.83286488,1
24964624,9826528,RPMI7951,36.22199551,1
24964624,9826528,SKMES1,33.98259028,1
24964624,9826528,SKOV3,51.48965792,1
24964624,9826528,SW837,44.91738708,1
24964624,9826528,UACC62,33.04398437,1
24964624,9826528,UWB1289,74.34803554,1
24964624,9826528,UWB1289BRCA1,53.68988145,1
24964624,9826528,VCAP,-23.95662941,0
24964624,9826528,ZR751,41.92638833,1
24964624,9887053,A2058,-9.986970982,0
24964624,9887053,A2780,-9.73469332,0
24964624,9887053,A375,-17.8254914,0
24964624,9887053,A427,-17.79351704,0
24964624,9887053,COLO320DM,-10.66579134,0
24964624,9887053,DLD1,-5.460670706,0
24964624,9887053,EFM192B,-32.9817609,0
24964624,9887053,ES2,-13.61733275,0
24964624,9887053,HCT116,-9.371660739,0
24964624,9887053,HT144,-12.2398211,0
24964624,9887053,KPL1,-15.6877218,0
24964624,9887053,LNCAP,-17.73364224,0
24964624,9887053,LOVO,-8.652099811,0
24964624,9887053,MDAMB436,-15.43254491,0
24964624,9887053,MSTO,-39.5141783,0
24964624,9887053,NCIH1650,-14.14235256,0
24964624,9887053,NCIH2122,-18.65831622,0
24964624,9887053,NCIH23,-25.13135473,0
24964624,9887053,NCIH460,-36.83237217,0
24964624,9887053,NCIH520,-12.99181926,0
24964624,9887053,OCUBM,-41.13762885,0
24964624,9887053,OV90,-13.10962765,0
24964624,9887053,OVCAR3,-24.9069041,0
24964624,9887053,PA1,-22.30731087,0
24964624,9887053,RKO,-17.0946074,0
24964624,9887053,RPMI7951,-31.7843906,0
24964624,9887053,SKMEL30,-3.8687764,0
24964624,9887053,SKOV3,-24.96991714,0
24964624,9887053,SW620,-5.807655805,0
24964624,9887053,UACC62,-13.07668575,0
24964624,9887053,UWB1289BRCA1,-2.66539085,0
24964624,9887053,VCAP,-21.21168925,0
24964624,9887053,ZR751,-9.77087343,0
24964624,11520894,A2058,51.39896884,1
24964624,11520894,A2780,38.25235608,1
24964624,11520894,A375,40.99865157,1
24964624,11520894,A427,47.43161635,1
24964624,11520894,CAOV3,81.85686925,1
24964624,11520894,DLD1,41.25703676,1
24964624,11520894,HT144,46.10446714,1
24964624,11520894,HT29,43.3275163,1
24964624,11520894,KPL1,85.90195078,1
24964624,11520894,LOVO,30.82017418,1
24964624,11520894,MDAMB436,31.68517624,1
24964624,11520894,MSTO,74.83609048,1
24964624,11520894,NCIH1650,37.18265669,1
24964624,11520894,NCIH2122,40.5134608,1
24964624,11520894,NCIH520,31.05193118,1
24964624,11520894,OV90,79.39449774,1
24964624,11520894,PA1,52.89368293,1
24964624,11520894,RKO,40.77521737,1
24964624,11520894,RPMI7951,52.67032056,1
24964624,11520894,SKMEL30,57.99074065,1
24964624,11520894,SKMES1,50.55044864,1
24964624,11520894,SKOV3,79.35380752,1
24964624,11520894,UACC62,42.45413159,1
24964624,11520894,UWB1289,43.8837657,1
24964624,11520894,UWB1289BRCA1,31.16016459,1
24964624,11520894,ZR751,34.53419147,1
24964624,11960529,A2780,41.66715297,1
24964624,11960529,CAOV3,44.58182702,1
24964624,11960529,EFM192B,-6.531026478,0
24964624,11960529,ES2,-5.721984829,0
24964624,11960529,KPL1,32.40263584,1
24964624,11960529,LOVO,-2.037890754,0
24964624,11960529,MSTO,-2.182475002,0
24964624,11960529,NCIH23,-1.177994214,0
24964624,11960529,NCIH460,-6.799251203,0
24964624,11960529,T47D,-1.466143627,0
24964624,11977753,A2058,57.29083468,1
24964624,11977753,A2780,46.28015781,1
24964624,11977753,A375,48.88394339,1
24964624,11977753,A427,56.38448433,1
24964624,11977753,CAOV3,80.54547349,1
24964624,11977753,COLO320DM,44.51643171,1
24964624,11977753,DLD1,39.77738319,1
24964624,11977753,HCT116,47.09585372,1
24964624,11977753,HT29,45.72154735,1
24964624,11977753,KPL1,60.48163016,1
24964624,11977753,LNCAP,83.7343656,1
24964624,11977753,LOVO,34.68018858,1
24964624,11977753,MDAMB436,42.18533791,1
24964624,11977753,NCIH1650,40.36160508,1
24964624,11977753,NCIH2122,52.45911308,1
24964624,11977753,NCIH23,42.73329203,1
24964624,11977753,NCIH460,36.48709841,1
24964624,11977753,OV90,49.51245263,1
24964624,11977753,OVCAR3,31.98904394,1
24964624,11977753,PA1,52.15150414,1
24964624,11977753,RKO,32.23580867,1
24964624,11977753,RPMI7951,42.49059696,1
24964624,11977753,SKMEL30,55.44346212,1
24964624,11977753,SKMES1,34.64222861,1
24964624,11977753,SKOV3,41.00705113,1
24964624,11977753,SW620,39.25782587,1
24964624,11977753,SW837,42.21856907,1
24964624,11977753,T47D,84.54414889,1
24964624,11977753,UACC62,33.30443585,1
24964624,11977753,UWB1289,56.73857763,1
24964624,11977753,UWB1289BRCA1,64.82364584,1
24964624,11977753,VCAP,38.0703329,1
24964624,11977753,ZR751,36.75358024,1
24964624,16224745,CAOV3,51.24397386,1
24964624,16224745,HT144,32.06715543,1
24964624,16224745,HT29,32.56727692,1
24964624,16224745,KPL1,36.22384688,1
24964624,16224745,MSTO,34.5066659,1
24964624,16224745,NCIH2122,-9.815362915,0
24964624,16224745,RPMI7951,-11.07931925,0
24964624,16224745,SKOV3,-0.92917063,0
24964624,16224745,SW620,-11.87177244,0
24964624,16224745,T47D,-20.37842303,0
24964624,16224745,UACC62,31.72532947,1
24964624,16224745,UWB1289,-12.86063049,0
24964624,16224745,UWB1289BRCA1,-12.23624869,0
24964624,46926350,EFM192B,-9.487770168,0
24964624,46926350,LOVO,-3.322099861,0
24964624,46926350,NCIH1650,-1.318487171,0
24964624,46926350,OCUBM,-10.93076883,0
24964624,46926350,SKOV3,-0.318376124,0
24964624,46926350,SW837,-0.448306534,0
24964624,46926350,VCAP,-20.90269332,0
46926350,16224745,A375,30.12894009,1
46926350,16224745,CAOV3,-23.0551863,0
46926350,16224745,EFM192B,-0.959976307,0
46926350,16224745,ES2,-10.96302107,0
46926350,16224745,HT29,-1.788948796,0
46926350,16224745,LNCAP,45.43298162,1
46926350,16224745,LOVO,-7.508786888,0
46926350,16224745,MSTO,-23.72719533,0
46926350,16224745,NCIH1650,-14.64425297,0
46926350,16224745,NCIH2122,-22.23403754,0
46926350,16224745,NCIH23,-160.1475902,0
46926350,16224745,OV90,-14.1414729,0
46926350,16224745,OVCAR3,-2.897928607,0
46926350,16224745,RPMI7951,-14.74784278,0
46926350,16224745,SKMES1,-28.10017929,0
46926350,16224745,SKOV3,-7.571238901,0
46926350,16224745,SW837,-19.11557712,0
46926350,16224745,T47D,-4.20805721,0
46926350,16224745,UWB1289,-29.16981331,0
46926350,16224745,UWB1289BRCA1,-35.88570118,0
46926350,16224745,ZR751,-12.4741166,0
56841621,2907,A2058,-3.5525384,0
56841621,2907,A375,-3.254770439,0
56841621,2907,CAOV3,30.66667933,1
56841621,2907,ES2,-13.09375107,0
56841621,2907,HT144,-9.86729681,0
56841621,2907,KPL1,-2.910254041,0
56841621,2907,LNCAP,-24.11665086,0
56841621,2907,LOVO,-10.06942914,0
56841621,2907,MDAMB436,-5.975929813,0
56841621,2907,MSTO,-6.009564026,0
56841621,2907,NCIH460,-0.785429931,0
56841621,2907,NCIH520,-2.699352337,0
56841621,2907,OCUBM,-0.85923057,0
56841621,2907,OV90,-4.365040903,0
56841621,2907,RKO,-2.239036092,0
56841621,2907,SKMES1,-4.515016224,0
56841621,2907,SW620,-2.157759401,0
56841621,2907,T47D,-33.56754882,0
56841621,2907,UACC62,-8.234593164,0
56841621,2907,UWB1289,-6.49721408,0
56841621,2907,VCAP,-1.806522867,0
56841621,2907,ZR751,-4.661016511,0
56841621,3385,EFM192B,-8.735215925,0
56841621,3385,HCT116,-0.6542619,0
56841621,3385,KPL1,-1.948417936,0
56841621,3385,LNCAP,-8.420717605,0
56841621,3385,LOVO,-0.374344648,0
56841621,3385,MSTO,-46.93608306,0
56841621,3385,NCIH2122,-11.30174615,0
56841621,3385,NCIH460,-8.296710121,0
56841621,3385,NCIH520,-0.789850789,0
56841621,3385,OV90,-0.177027545,0
56841621,3385,RKO,-0.90157903,0
56841621,3385,T47D,-10.84738769,0
56841621,3385,UWB1289,-10.5857644,0
56841621,3385,ZR751,-7.16867818,0
56841621,4091,ES2,-2.651123695,0
56841621,4091,LNCAP,-0.602924597,0
56841621,4091,T47D,-3.468072324,0
56841621,4091,UWB1289BRCA1,-1.804655733,0
56841621,4091,ZR751,-21.81015091,0
56841621,5311,A2058,-0.587080465,0
56841621,5311,A2780,-0.952682516,0
56841621,5311,A427,-26.1766223,0
56841621,5311,ES2,-3.921618485,0
56841621,5311,HCT116,-2.640232672,0
56841621,5311,KPL1,-2.071468364,0
56841621,5311,MSTO,-3.53985058,0
56841621,5311,NCIH23,-5.45439378,0
56841621,5311,NCIH460,-1.315581625,0
56841621,5311,NCIH520,-6.444170588,0
56841621,5311,OCUBM,-7.240328797,0
56841621,5311,OVCAR3,30.10754368,1
56841621,5311,SKMEL30,-1.16227763,0
56841621,5311,SKOV3,31.10171948,1
56841621,5311,UWB1289,-0.906143684,0
56841621,5311,VCAP,31.14318797,1
56841621,5311,ZR751,-16.57586756,0
56841621,5394,EFM192B,-26.00954257,0
56841621,5394,HCT116,-3.070156827,0
56841621,5394,HT144,-13.70181069,0
56841621,5394,KPL1,-7.452720459,0
56841621,5394,LNCAP,-1.097172133,0
56841621,5394,LOVO,-8.392284233,0
56841621,5394,MSTO,-6.584405567,0
56841621,5394,NCIH1650,-17.82780988,0
56841621,5394,NCIH2122,-6.548105514,0
56841621,5394,NCIH23,-4.992054381,0
56841621,5394,NCIH460,-16.09786255,0
56841621,5394,NCIH520,-1.206547234,0
56841621,5394,OCUBM,-11.45039439,0
56841621,5394,OV90,-1.609629737,0
56841621,5394,RKO,-2.830459765,0
56841621,5394,SKOV3,-1.124527079,0
56841621,5394,SW837,-25.92718364,0
56841621,5394,T47D,-42.30758766,0
56841621,5394,UWB1289,-3.401227683,0
56841621,5394,VCAP,-0.106369466,0
56841621,5394,ZR751,-68.69003565,0
56841621,5743,A2058,-5.967280377,0
56841621,5743,ES2,-19.72496457,0
56841621,5743,HT144,-6.784934135,0
56841621,5743,LNCAP,-21.36099802,0
56841621,5743,NCIH2122,-20.66461599,0
56841621,5743,OV90,-3.212094541,0
56841621,5743,RPMI7951,-19.4869087,0
56841621,5743,T47D,-7.244304535,0
56841621,5743,UWB1289,-2.700394735,0
56841621,5743,VCAP,-3.647114038,0
56841621,5746,A2058,-1.783631557,0
56841621,5746,A427,-0.461918765,0
56841621,5746,CAOV3,-4.419063595,0
56841621,5746,DLD1,-9.650036721,0
56841621,5746,EFM192B,-5.982131585,0
56841621,5746,ES2,-8.832368338,0
56841621,5746,HCT116,-12.58149629,0
56841621,5746,LNCAP,-12.72371469,0
56841621,5746,MSTO,-14.50481543,0
56841621,5746,NCIH1650,-9.191629022,0
56841621,5746,NCIH2122,-24.18387012,0
56841621,5746,NCIH23,-1.883283617,0
56841621,5746,NCIH460,-21.52474653,0
56841621,5746,OCUBM,-7.166707677,0
56841621,5746,OV90,-4.533199973,0
56841621,5746,RKO,-9.27179112,0
56841621,5746,RPMI7951,-6.006977126,0
56841621,5746,SKMES1,-12.56344269,0
56841621,5746,SW837,-3.673122383,0
56841621,5746,UWB1289,-23.37720831,0
56841621,5746,ZR751,-7.965652086,0
56841621,13342,A2058,36.64266348,1
56841621,13342,CAOV3,-0.284479606,0
56841621,13342,ES2,32.68022609,1
56841621,13342,HT144,39.89326817,1
56841621,13342,HT29,-4.007458424,0
56841621,13342,MDAMB436,33.22404851,1
56841621,13342,NCIH2122,33.39389701,1
56841621,13342,OCUBM,42.86250174,1
56841621,13342,OVCAR3,36.0404414,1
56841621,13342,RKO,42.79292458,1
56841621,13342,SKMES1,34.92466259,1
56841621,13342,SKOV3,60.51595805,1
56841621,13342,UACC62,36.74187807,1
56841621,13342,VCAP,80.77168358,1
56841621,13342,ZR751,-2.903536471,0
56841621,31703,A2058,-1.048726728,0
56841621,31703,A427,-7.093802856,0
56841621,31703,COLO320DM,-8.557031198,0
56841621,31703,EFM192B,-14.94523307,0
56841621,31703,ES2,-4.024220801,0
56841621,31703,HCT116,-14.10937048,0
56841621,31703,HT29,-5.29092391,0
56841621,31703,KPL1,-7.87226582,0
56841621,31703,LNCAP,-17.38201423,0
56841621,31703,MDAMB436,-11.8464673,0
56841621,31703,MSTO,-30.17628088,0
56841621,31703,NCIH1650,-3.457295103,0
56841621,31703,NCIH2122,-17.00698015,0
56841621,31703,NCIH460,-7.874099335,0
56841621,31703,NCIH520,-8.361169397,0
56841621,31703,OV90,-19.99623629,0
56841621,31703,OVCAR3,-8.405893052,0
56841621,31703,PA1,-9.643284731,0
56841621,31703,RKO,-10.08227892,0
56841621,31703,RPMI7951,-1.32066908,0
56841621,31703,SKMES1,-0.948061225,0
56841621,31703,SKOV3,-21.22172075,0
56841621,31703,SW837,-12.61470596,0
56841621,31703,UWB1289,-17.30602624,0
56841621,31703,ZR751,-9.603966308,0
56841621,36314,A375,61.18937958,1
56841621,36314,COLO320DM,43.04488651,1
56841621,36314,ES2,44.62056798,1
56841621,36314,HT144,37.36052071,1
56841621,36314,LNCAP,-26.38808471,0
56841621,36314,MSTO,-8.406019911,0
56841621,36314,NCIH2122,-16.25319265,0
56841621,36314,OCUBM,-12.51010828,0
56841621,36314,RKO,-18.04446765,0
56841621,36314,SKMES1,41.1914245,1
